ID,Is_Lead
FGE5MEPG,0.9915794471663313
BKTGU6BW,0.4792727835526038
2GULGHZK,0.2288168015807815
UMSLAJHJ,0.8431139025185995
VQGYGVYP,0.11645329209612362
D2VQ65MG,0.1934345142642335
UKTU34CP,0.05585381408927588
JFNQJ3UY,0.053114592146794384
GHRV5D8U,0.053891577941996845
CEE3WXQO,0.33639232289942667
C7UFTGYE,0.8801002674082227
DC9V24CB,0.06259229972759878
LQ9JOQIM,0.04423022467921198
GE2PGQXQ,0.8494875947273686
GUBYNPDV,0.12637714083610385
3HPNWI9N,0.8500681729976887
WK9AGQAE,0.055912701504441914
GEZSXWRR,0.07170542282123551
TMQHXQYS,0.07085475678267472
ES2MB33I,0.022132321315491435
7VVVLJJB,0.4304679342761935
BWTQ9E76,0.07406394258988386
GXRU2RQK,0.44727463880546636
F4USYAPY,0.0531995494969952
LC5UDTBF,0.4218988422173564
JPUXWPX6,0.041293136166601754
MGZFRVZZ,0.07292764877985253
8FMVSYVN,0.059516420421476576
JSNTUXYO,0.32310882574980715
MAKREWMJ,0.3825765543707765
CM4J5VPP,0.03605916906431508
AP937Y7Q,0.02079713540772158
SVWNP72X,0.12988903070439664
FXBLJFPX,0.10345676345848231
AD9YHEWW,0.05342751313959679
PC9WAJGS,0.02337179128641708
FH6ETH6P,0.01964238685201696
IUBXVZNK,0.04983736671361824
YY537AMU,0.05256530414165518
OCER4O2M,0.2001447913853619
FGEU6DAZ,0.3154055601477044
45QY4RCM,0.05692291998244904
FISZHERR,0.3773014421905385
LN5IASNY,0.8162546294788484
VVK9FMI5,0.3903522797152327
MZGTTYGV,0.20263426159125988
NQ5MKYHD,0.050557781852361254
BQNCN3ZP,0.11498707951000423
5SXQBYFY,0.03447646240448331
ILZ2GTVS,0.05089742309721049
RBAGLHDP,0.02418772809081137
4QZKQTGU,0.11558120775983519
4L8YTSDM,0.08639583056126354
AGJC5QRR,0.26229656155740366
FSEUNCZN,0.37171464281303024
2XQXKNYZ,0.0458868110569329
4C2GM22J,0.14813451123300653
MWQMUMIP,0.12811884115383998
9FMMS3BP,0.23821097016599543
JS4CQAAW,0.10188435401649837
W2MKGAK8,0.07620469331974887
HWUVTMXO,0.03806826018131135
FQQGUKWT,0.055361681863723186
DCN8WPBF,0.0622834537213663
ACBVAP5Y,0.1299999502770791
FGEVFKFV,0.9932246496502752
VZNFMPBV,0.3989126573060141
4UWOFNCC,0.43620140332001983
QZXT8IBD,0.055355417027209974
3S38UPM8,0.05241507245536485
J6P3PM95,0.01725435165893216
MDH3E76Z,0.05553424492808317
UPJZHAFV,0.027668725300800504
AVBCCXFX,0.11976489415202085
3A9ZF7JN,0.10670619830072282
JXCNFWQS,0.047261318806678686
NLOI6MFX,0.053127110653907114
KRUTTGBU,0.8349510830031264
LVYZG5ZI,0.1390645675067806
PUPNHHTD,0.05389071854600275
AZF5CXFV,0.021273001877148992
PBQHRYUG,0.054341462790472375
4J4L2CYY,0.06628362559010229
JTSMKZY8,0.5094267190284736
GMWCGQAY,0.021973343733864815
WQBJQZP8,0.8235087865717182
HR6GPTGC,0.021972656467334796
EHXXMCZ2,0.05970088920299939
DRHJXBYY,0.20585236306342408
HUVDNS2O,0.5481694427924517
MDDCUHSU,0.053973181739604664
A7SHLAVS,0.3229048583607005
2JBUYWFK,0.5227274040849125
HU4ADVNL,0.07147778966957302
Q4YSTCPJ,0.059261747673379994
JDNSVFZG,0.027317309262428757
TPNMAPNW,0.34107757367662384
JJCKXC7Z,0.06153702711387927
DESY6C8W,0.03154905426887237
MNNPKMEB,0.01865348509937824
KMDGFSAP,0.01941672066044895
QIQABDJH,0.8140158376044283
BIFC4PMM,0.09844057275752997
BLS8ZMC7,0.05794628699817426
B6ANTKGR,0.990238832965594
FB9YA7GZ,0.02378665246971549
ZWQQMSBE,0.12833132366953798
X6WXQPAZ,0.5176481658551076
27HJUYWK,0.08774721236969671
6XKP5PGF,0.10138589476283905
DOYZQQW5,0.8719141702222717
MBLWGNAP,0.21157888839622083
ZKWA48NR,0.1196552373932519
L5CPQZPM,0.0666072506621043
26XST6G3,0.040704999491403375
4SKBZ7R7,0.3710176742353083
BTMOJKHR,0.046359282099229404
DVCSZB5V,0.0652369752108199
KIZZDFMN,0.8418212305962669
84D43XPX,0.1784276227996695
2RDL6KI6,0.17236793064431016
BUANZ73J,0.8413751917136809
NUQ3LAKG,0.057502739350128715
H3PDWS4I,0.044717305876436984
6PTIS7M5,0.06492248549149904
58WC9H59,0.04057462910465164
5UDRFN3C,0.045966986309711924
3DDPXTXP,0.042053746481983775
HXG7MGFY,0.052704660627986594
GWWFPFJX,0.02185349516856698
NCFT7Z6T,0.8604887299768635
LQAOVWGN,0.02717982835789352
VLJY65VB,0.048556157739107125
CQU2KDWM,0.12748645564772296
6TIJEXZD,0.29231878665417343
GFPUVE3R,0.03598296338845891
UGP2YUJE,0.3104714050118253
E8BMFR3H,0.04821220475785954
HCYYNJXS,0.8288478220160176
X2GSVBXT,0.04975511795934011
6P7BIDSA,0.0652799354236672
5KPQP2YO,0.32451887035063137
AQTGWTMA,0.08107620351254508
JWHDJ2ED,0.0500519897726997
X4A4NOYD,0.19573063097588583
NQEYWZNJ,0.055889910050570896
6LLU2PQT,0.041138532178534575
8PXHYC7R,0.13199061621792313
2YEMWJRA,0.048571774878269636
4CJLEKWM,0.05570619268942849
S7SVD4DA,0.23194669138978796
TRAAEBTA,0.9728902860738446
K6HZ3O5U,0.11486988776429391
QHDT28WP,0.054293758171469336
8PU5LO6T,0.17302201456694852
3KVHSAQO,0.04962557879531947
MAVFGEEZ,0.8506444677106053
TCAXNXUN,0.1783065247116733
HYVWHKZV,0.03822047508452038
6ZBS7TF7,0.14444658751539427
BUMEG77E,0.11626370909496987
NBEUQJLZ,0.8279630327729255
PIMJNX3U,0.32623817321958726
JXCFOPLA,0.1572691215449813
HCM6QVPJ,0.8614630290892613
EQDA7YIU,0.01768043707807313
ME8LIRQG,0.14177403297437258
BRXGWMV4,0.0572456160280245
SH6SAWNB,0.4588890327057761
J4ZQ8FM2,0.12346581541516898
CPWHVYRN,0.2090508099620568
J6CJOFHN,0.429889324412316
HQIZZNVX,0.8445160331620818
CQTAC3EU,0.18963659888767148
6HTUOAZJ,0.0929216343488116
GLSOCKRU,0.6114094565191132
QP4T3T7B,0.4274116558041069
DYTOPWHM,0.04530903127598918
VUAV2UHX,0.8300549433240305
MMPNJTBN,0.07673327246128621
CHVZDCZO,0.023135518603700507
7HPQZPEA,0.05505533000722984
DZFHMPWC,0.3627468896301802
K9G86CUQ,0.0488159244906646
EJEQEDCE,0.36071423046308715
MDZLKPNU,0.06303851066870483
G7PLPDT2,0.8433551151255645
BEQCAHT3,0.04996503707408201
QGXVPLDZ,0.05030507488374579
ETGNJAHV,0.08389317093069791
LVBGLAVI,0.039391730827887286
MXZSM8MS,0.8329185623370619
ONRFSYGN,0.07170334164247837
JVX9AWXF,0.15510893732257472
MJQAHPQG,0.052416837004538905
RTS6JDSH,0.05324984416528153
C9AQC2WE,0.5308855186758905
7QARCV8X,0.04641160320811202
HR6UDB9C,0.05620296801452422
LRJUX243,0.07432381706823701
NPKIDIII,0.04018041286925035
92BUKQRS,0.3066657325727316
QP8IQTGW,0.055057417186270996
RMUNUMAX,0.04646911446614439
ME5G6PW2,0.03989790716405838
ATSJCPVE,0.38689571426082325
VCD3Y9KM,0.19738613359196716
NS6NG6AZ,0.18609672789492493
3VIGS67H,0.05022758176490754
BJWK5TGO,0.052313938276619856
CD3DBDHE,0.21565053530427714
FMXHM4CB,0.6659538707976567
B6YFQU75,0.09729190362189105
CXU7JFNS,0.2943572284385111
UYNF9YPC,0.06860414951085106
OJ3NV45N,0.5156053271179015
EHCYISYU,0.04526886223192864
E9XYHWKB,0.8517723202104599
ENP5A5M2,0.05079969695014483
8BN84R9V,0.046025847226612744
BXSTHFEC,0.04977477932901029
BKHO4UX9,0.11603536227936433
DNGX8B5X,0.05481395228760268
PZQSRFQF,0.10180014563800731
KBTS2RMH,0.052659845565488916
DNGZIALJ,0.05387977956707872
3K59IJJP,0.1401698313325305
ET7447E4,0.04205563372099328
ZYQRLLQH,0.03949147322590721
XQFWZKVD,0.7503481798272189
MTKSXNYA,0.9916805760616298
AZQ4XQYB,0.016733119399431073
3NXWM8RW,0.6042992969092986
M7ASTKFD,0.07788718066095397
QDOSEEMA,0.06593512223800846
5C4N6TR9,0.8159375611835927
55KDSJVC,0.11030236945840119
MAWO8CJK,0.039489349028328534
QMOHGP5E,0.8641447784660558
PG7LGEBC,0.03213787494689793
GMPD6SFS,0.05787645636788819
MN7HDLHF,0.03598452900990519
BQXSXVTN,0.8387541034234642
BYD8UYHR,0.06806716220350412
YUZXUXEW,0.059185733630285065
DQSJ3HFY,0.856701539925583
NNG9TIKN,0.7991656631451713
LAPVSEKZ,0.2770833370118869
QCNHTFK5,0.06756419907719682
D7XDHEVX,0.06860553098567405
WK8I2XWJ,0.4754661747988599
SCAKWXWA,0.3405900533613013
XQ9Z3HYQ,0.03538591112389964
EF5MGBYB,0.4093227940450427
9BDDBDGM,0.07777814190748614
COBPEPHI,0.19574166563121825
F93YWZCK,0.055306094983364223
NIB2USPE,0.2909630900034582
6IGMRNRC,0.055920616417040936
KXUCI6YQ,0.057730230256923865
MKJWMDUN,0.20861042111741035
IHFW4EC2,0.14079033708779443
BLCZF2ZF,0.056263716761789095
QCYSE4VC,0.11696765400824724
DFGFCCPD,0.10331244721152916
LE9NGYMP,0.050321210353188386
L38HBPS5,0.0446868195308891
WPFZEJNE,0.1181291340150595
MYTYN4WZ,0.05805700107485488
LJRZP5UK,0.09040774557820128
4MOU8VRQ,0.18122969210084558
3SSACJ5H,0.49508249465465826
FCR6VZ6D,0.057863487995073404
7XQNBKFS,0.17037953622525723
JDARYLJX,0.04178344653684486
XCBBX9PT,0.19334934645112534
FUAXPR7A,0.0564634784847122
TFRPVRRV,0.04233285364357817
M3IXR8CV,0.05454059980436886
8Q6CIV4B,0.24604356772962474
G2T4NBKE,0.062088662676109616
GMSR26XV,0.0549747259755612
4GKFFJOT,0.019436954176167254
GPOBABVD,0.8847974937596061
DGWXYAXG,0.05118700733612286
N43PQ6TQ,0.06873472715509357
CCJNWNKG,0.04367642446187893
DHQF53UM,0.8711977005366787
FM3EK8XZ,0.020232630996052055
KS9ZW33F,0.12072508044076899
CZEMQMST,0.07935542600553158
2VN7ZUFE,0.32700578252848567
UAKYPC48,0.09974595646363323
IUB4YN9Z,0.04588288236878876
NUNRHNSI,0.022913199263548314
LRJV3QUM,0.021009327886767664
DV6TTHD6,0.0502342778687695
K7DXFRBN,0.2792475636757564
RH2M3CR3,0.02073138079304477
BSSQMS2N,0.04909025403138035
DDGAQCNV,0.053816461238950244
EWDWJJ4Q,0.12876374869074086
BKSXQWKZ,0.022311216275930773
HDRE8BX5,0.411260431019938
HPG6YXYY,0.0446772680180534
8Z6QU92X,0.5142149737785602
KNDITOAT,0.1378945926619291
NFVT4MYZ,0.05076847778627378
VLPRG8BP,0.3702894594415235
NKKAKPSA,0.21530049783348815
6ZDSPGGF,0.05021582071780731
27WU9AUW,0.02858567474992097
YEE6E63U,0.4886503074331532
IGKWTERI,0.03900726770727542
JPK5CJ7I,0.805830551201093
CTCWS9G5,0.8468137795917057
JWUNDIEB,0.19275246205159868
WRPPAPYV,0.05551415272838063
JQ2QPJX2,0.04304011983384015
UQMNFHFW,0.8527204922008029
DOUVTBW5,0.8509425385733161
6L7ZS4WE,0.42511029289217983
BVSACY7T,0.6884824976311363
47BKILVP,0.038015517726571905
NPZEJ8B2,0.20283303256010515
PJ2CBRPM,0.23468779780811447
JEN3CYUE,0.28931022940117657
G4HUOCUN,0.19201584392513898
EUWWK89T,0.09521990868000811
4PX9ZSCH,0.03692049483338289
GGSOCAVU,0.3524013999385033
TJQJC833,0.890801983149302
D6ZZQ33U,0.07206217170000787
WKL5YHHA,0.28882187100450485
AGVMCCFN,0.04439194580493311
NZHCB8VQ,0.17855546512248632
B7UXM6M7,0.8475658463504916
YQLGEJUX,0.054635875744199786
7ZRTCOE8,0.057155313248711107
DO4U5QMG,0.024253384688011848
JYONLJZF,0.8164175003978096
CUGUAQSJ,0.06000430665697871
GHHUTLHM,0.8047226486623162
XDEQMU8U,0.4771147515263949
63TCWY3H,0.05709955437826718
QNPYA5JE,0.036971132917177865
GTJQJYNN,0.6942032035790283
QFPNOBNQ,0.27579570066690595
7NSWCCWA,0.05173442349543379
9ARCWFN2,0.07680942713854334
AJZURFSK,0.05059440209560284
5RGVKRMY,0.0531546941408163
IQFNYNSZ,0.021915098942108656
YIOXHPYQ,0.5564350876813722
LBJHAMCX,0.3918614440944254
LJWXBCYL,0.06014581393370275
SWQNV5WA,0.01973743038970254
BGP8IKWR,0.8925061647705703
JWATVZEG,0.9882141491032956
ZY7O7ESM,0.06995963740237873
RB2WBPIM,0.05845528857834028
TG3R9ZHS,0.2679896438421967
LJET43B8,0.4194699296797899
S9TJUMC7,0.05769823590759458
DGT3GRFD,0.18679899399848862
BPWXKUB7,0.11871625487165019
FTWVCQO5,0.2086196519034698
S22XUQSF,0.03373632445023342
NT3XZU56,0.0645917712307528
6NE6UF28,0.523326238715384
GE95AA4H,0.039501260380033446
BXA83Q6T,0.05590239469196043
AGH8ZAEE,0.8652494137186189
OMM8NCA7,0.048756513272145904
2YQJ2PCS,0.05858208939842164
EKCZT9SS,0.09553791216226618
P9HQRNZD,0.2334550035567998
KNRBCWPL,0.08951753168885415
3ZVBUOGQ,0.05002601340678571
WNIEGRWM,0.1886689568096789
BTC8CUO2,0.051019493332611535
8KO9GVI9,0.054967101337019736
WJIABXXN,0.04498292576854611
IGHBY2KW,0.07579069663121939
MTACRRU7,0.3574323139339489
KXCQSW9L,0.06948296743318727
KBSRCDY6,0.09337159011847557
YDHYEBNK,0.40920923678968923
RTADMWJN,0.038902631138805044
PVRJRRXI,0.05523578582086519
93S2VQ7I,0.03998664697898701
OKHUWJBN,0.8491612008303772
JMMHZEYH,0.21937918033273418
XMHHMRU3,0.13085847875076195
WQ5DDCW8,0.1272447071731868
BDGJAAED,0.02619860868745638
3YKS523Q,0.06150891867572615
EEPKNJE2,0.04301719982500045
GKRWGHO5,0.12279531062114321
IUTGVEW2,0.06272005123847096
5QD3QKCQ,0.8687345791722724
ERG94MJS,0.043101477659644824
GPXPKSEP,0.0792140774191572
EAMVJVQF,0.0461740966301976
BHJLADGO,0.14408464667067478
MKRN2TJV,0.1342112262740436
NCTCVAPX,0.8146629936755838
EFNXOWUG,0.0564186474280127
HMWV96BD,0.8771577611965702
TZPWXTDI,0.5685179418905295
R3EQSFLX,0.8188212759998421
DUZ7IBYC,0.048551144180661726
4AHZ2ULP,0.11949784009757045
8Z8STRGF,0.05981637826290199
EPKSEBNE,0.44647538740721937
Y6XITFNG,0.04840609714058991
CQXXT4FM,0.05406553398286254
KXNX46RB,0.030917946904458253
YQA5GMHF,0.8509136405142549
ZNHSHZVI,0.10141472956652126
DQUT7CMQ,0.03541996672409954
JMM8FSZT,0.43713292708558316
SGSAPJGR,0.16510891805918015
FWXVUW8Z,0.1365087653824059
TYEHQGT8,0.23121590363112926
D4FUB8WR,0.4290379675957355
CNUJX2BV,0.06799973928622968
BE4NQNUT,0.07680757652090953
PUDBFHVS,0.052289906964476204
C2WRWT9Y,0.04246396082988575
JKNLMWPS,0.26542175409552493
HTPLSVPT,0.07207812718280215
4KAZQEYE,0.05553213296753486
GGPHN8SS,0.849511679723165
VCRVVMNL,0.05171657194099168
4VPRENVM,0.38662393096673425
J2JQSHV3,0.03548527948892374
SCS74TDB,0.05112626275642783
ZUGRXZKM,0.07420876160961842
PFPZTZSK,0.05418202128672925
AXEVFITU,0.03976268013370534
DJT77SP4,0.06105221975031092
6NGYB54C,0.022555524999435975
DNJXQ69W,0.8231592731547586
PGCJTHJ4,0.49031276545312186
UTRGD3I8,0.8291733283041522
QRQBCF5K,0.11746681150425897
K6Q3FFKP,0.050387310271872515
YPVLHFTA,0.8593360472595719
NT3Z6YNN,0.12329948045989465
RYWFS2LU,0.057411460204838186
7QZRVWZQ,0.7627822688055079
Q99CXMOP,0.054839836730132464
JKK89VXJ,0.04861735324093623
UVQ5BUQ6,0.1250979494056646
QOCT77YX,0.05755831375021051
PM6SRPYK,0.11001319520202123
YSAKCQ7J,0.09003682662657872
HFMBQHN8,0.9119361047836413
DMJMEGUH,0.06727529721642567
DHVKJQWH,0.057977519028543985
ITHYPYMA,0.8963735825179278
YKPFVB6Z,0.42550796642262356
B9QRQ7NY,0.05736646571661955
JBDP2QE4,0.2673451580324611
NY6BD37F,0.07335535764123367
ZVQ3CTU4,0.10110566839751685
CZ8QN2ZE,0.11015549651440293
SQXKIHEK,0.10624235239175614
JPW36QWB,0.02371713401674764
TK5RXAXZ,0.04763733536080718
7KURTISO,0.02331625247293052
NBQX5W2X,0.07934438888992829
9CZYVMJA,0.8010275671179611
MQ8XJV6M,0.03562622873746418
IECYALYG,0.5737518465355804
ETBEQAMS,0.05514983591323348
MTMO5BU7,0.825652373447089
G8YCNSX7,0.2899229875193704
DWJOCADW,0.14389187058446642
R3AAJR2T,0.5032071436858845
W674MTAF,0.48602315289204756
EPPT47YN,0.1700973088768933
729SL65F,0.025376306173049784
7QPXDNEJ,0.05211889276534354
5PHA26DM,0.0724094048778321
LTCJXVMM,0.05463738194007134
CMYGZMQX,0.08566102006372639
AYQGC6TC,0.27242347947983336
FG9KYWGS,0.27637274281563895
EN9SKDKQ,0.21322938045376988
8ANZCMYX,0.05670773115729018
XGKBV95M,0.05447652561024929
NIY87RWZ,0.8385809004885084
2XQAHB56,0.8581195276000888
FRLU9BXN,0.5525136496265075
JG6TONVB,0.08953190728858941
HUMTTQJU,0.3637593066205874
3ZJJJIOA,0.09050428856427983
DFJI8NKQ,0.023284600948175006
5MRO8IKG,0.26821750989108484
4YPKMGQQ,0.040476879013702755
JJ2GJGK7,0.5637895667749169
K4FAC7SR,0.8340447861527622
IDHKGVPU,0.026704334509763117
EHVDOARQ,0.18960403191256564
RJVSJGWN,0.2060762430839255
I8W2MMOK,0.07447842420958697
X6ZDYNLU,0.14746500644994304
2R765LSP,0.05012472916907107
4QMUUVP6,0.9943808197996764
WCEPUXWJ,0.05362396832916945
AK8WB4VG,0.05566453486878768
H6MPOGCU,0.19771123057912532
PYPO3CEH,0.09545848824932032
LDGUP38B,0.40178723963815155
R3YGQMNZ,0.05477472315195332
KYUEDEVB,0.8286193697726927
CLZ7EDKG,0.020436152020847684
ZSAN4GOZ,0.07231049922382005
KL66DNJ6,0.04849822232002775
G9VAKPVV,0.4506241520456967
8PKTWFSN,0.07019876078453806
N4L5M7C8,0.4971301334807028
R2MZQJJF,0.24488996434652432
JBBBGCTS,0.05402311263197406
HYJNW8AI,0.05564915878004775
BNFATWKB,0.05647325889507003
IFTZ8DCY,0.05384496889018434
OHB9BZDP,0.06961928622870281
KJDFZ2KQ,0.06075032096215739
MBTFTTBL,0.049802966372624866
C9ICMVF3,0.8238559400796954
HUKDUS7T,0.32645809219482247
CPYK88NG,0.6014833408272486
CG24WRXC,0.044547901763479544
5ZFLGCUP,0.11595401524304734
EEQXTXCX,0.8083446599217468
BXWGYAYU,0.03961509922212397
JXZZZP46,0.05840605309376775
FCVTPVK2,0.8436399932169854
HHE2M3PR,0.13271007963250492
RDZNCCCU,0.019397084944250766
INUJ9HAQ,0.04352532554684896
IZGZZGUE,0.04942035572739775
4RGYCHRM,0.07277891728798805
OHSUMASW,0.049747494908340364
QRZ8ZBTJ,0.8358428284490358
GNKXRZXZ,0.15038505061046983
MHCKTEXR,0.0635921256419335
USE3GXOJ,0.8342510552590452
IE4YHXQG,0.5622474868002993
BGZMWEPD,0.18106840951623313
2CPCTTAJ,0.08232898066371491
DCNWVW6J,0.0539325966364
XQAQFQ4G,0.21501401588022867
QRGIC4EY,0.5817744180946836
DEST8WMK,0.08936148238750366
4YQTXWAZ,0.080537643252191
DFFMDCWE,0.04739825574754063
7GPGZHMD,0.8872198305450805
VXQBN2PD,0.05387058852884883
JRGVAPW5,0.04644585086283485
SN4TEZNQ,0.08467150182185625
JWLN7AQW,0.017911000952091815
932JJBUM,0.10313601709013953
EARWEJID,0.168193581432735
7D3VQML8,0.48317075078997207
5ADFQVAH,0.04319401425847686
IAAYM54P,0.22452898168692903
MYG8C4IF,0.07192447280982175
I4PCSBHG,0.08061470010336268
YUKAYLNU,0.5445077960543359
BTNBF7YE,0.18268828934066195
9JXPRCMJ,0.4837138629613502
SCEEAN8D,0.053510793610624274
MPHYEGMQ,0.43380010241046274
5ZSYTQQS,0.023206332955051884
SQADRMRE,0.08589115615266528
KK4IMWRE,0.05888259736663228
HZFFY6AM,0.3571471275587306
QJQTQGA3,0.05101014404835089
PS7BFKQK,0.5262218690314634
67FIJ8PE,0.16805866480009385
V4I95PTU,0.05515727506641188
YDEGQDJY,0.8341578249891763
8GQBJ7MK,0.06754203723545019
VMYENWAW,0.1736227164397189
RLR35SZZ,0.8105259465822907
32OAAYFQ,0.05065499711235355
XCRP3FGZ,0.7466666381451451
VPESJTZU,0.853659019281712
DADF3AGA,0.016185424747699434
Y8T9CL4T,0.09818552945906281
IJL559NE,0.02410312140056693
FTLSCV3B,0.11003629263128444
XNQVRAPT,0.0512629049906404
8OPXSB4V,0.026606246184878602
A5FVBQKG,0.05662550174344035
WDQYNTW6,0.3882186127290828
XFYVC8VS,0.41642406889931133
6BQPBRTA,0.23867608130327345
7JZA5OXP,0.3223030115116532
TW6EXQIA,0.7946023870959649
BFXEKMQI,0.8644116039017791
JXWN2JEQ,0.21768687138799842
LVUWKDPQ,0.8193797824318072
EQG6RDYL,0.05540317031285784
GUC9TQRE,0.042300243947297686
YGWUJFXV,0.44846763239207255
HGL5VRTF,0.8146000339065143
J3XPBKLM,0.049771106195867124
VXQM2WOH,0.3038098694298795
KWORHSBW,0.04331525972756043
NN4ANUUT,0.03978428625309434
JRDHDS72,0.06818429718769327
J58XTVHZ,0.051276965664932526
B8VCUELF,0.8361522250763684
JVJCVVV4,0.042143603883278875
DLHT7XLP,0.06569303375934193
QEYJB8ST,0.11426008578530199
LEE2TFGM,0.051540981575145695
7I4HZCUA,0.061672512215596796
CFRA3AVR,0.05908584949170595
KUS3JZQL,0.057572725610019075
HCKXSJY6,0.05327990486800548
CKLYDG34,0.16521231795973423
HJYVWCZX,0.05322009874264528
TOKDASJI,0.06057951081751187
GC7FFMBA,0.12832582936177717
CVTRCZZY,0.05101957795675719
5DFXDESN,0.04957298220738483
8DX9EOLK,0.0554800778493003
KSQMQWZ8,0.08376028235466317
JX3HVBSH,0.16407786646053385
FRYUYWLL,0.42516390375836666
LBEJYYFT,0.03642860965972074
AD7M4TBY,0.04575113835989762
QPKNJ48R,0.18170618514579503
GQSI2SHT,0.10174560111297087
WXZX3P4A,0.05099984736281496
V2BEHYDB,0.4216229490134815
5OS2MSQM,0.0669549695265169
24J4WQPA,0.03561598492002087
H7B9A2P8,0.5163717896328534
FMBHJP3K,0.08905299681885981
ZHTY7WXP,0.03798133162693938
JKS7NJHT,0.25289691319253726
YWA4VQWB,0.35111583139363833
6JYZXRMD,0.14462961687330306
IEN8R7YF,0.06990362022539652
FQIDSLDV,0.32385498802019735
LYG8HTMJ,0.05397533130954111
GHC2NPRQ,0.39920119822284117
YFS4GHYG,0.10683018570082133
FXOCGR2Q,0.14202647606390992
LLEB9J7V,0.7872877973219492
8RT7BW6P,0.05382136098231484
HX3HH3WM,0.10696827215402502
HH7TZVVN,0.04320011305854256
ETCBOGID,0.8025469252494107
ALPPUI7U,0.06850716440855098
3WFRWRCF,0.05007446491792146
C2CXACUV,0.04466526254863534
FITBJRBM,0.8611728849653335
TXEUHG27,0.1285403009306397
EH33HM4R,0.3223715122359252
8IFB4M7R,0.047685180606110295
BA4Y346J,0.0531548606283381
ZMWBSERS,0.07351986513303027
V4NEPMCX,0.05501788028503222
33FLEG9X,0.05676048066297018
AMRESVHH,0.0512134418181175
KWMAPWW7,0.16959328077812086
B83AFO4O,0.46285902403516854
ITLDGARZ,0.21823279019703562
PW2BYYH5,0.879222723213111
4FJPHBME,0.10252740736197043
EVNJD9BM,0.9776270301085261
AQYBE7PZ,0.11205650930221461
YPRV5JDE,0.05276197027146301
FPKV4HFR,0.8549254274345935
FVQPFJCJ,0.8190663656460886
ATXN8R38,0.19231279377975835
Q85NMRQZ,0.05086479081952012
9YJWUPBN,0.06837989656875154
ZVUBFPOG,0.30678416448355683
B6GQ5ZBY,0.07307376175395476
MAFVCCDA,0.05455250631115008
29GWBXAC,0.1117690807188147
KRF6DOWM,0.2706787876340332
MXRHINKR,0.033903888212925226
B3CAR3GD,0.0372131080713199
9KRUCWNG,0.05039180359200274
DMCSXSRG,0.898986512614429
9NYCKYNI,0.19252432411453146
NGVG2CWY,0.43704803584662916
5UTOZ5DV,0.2523126440509825
HDKKEDMK,0.13474322745016382
X9GQEMCH,0.05852689351975368
NTTSD3WJ,0.057296113713644334
BXJIHNDQ,0.04347546107317697
JILGHZXY,0.04447392312078699
HOTOTM2Q,0.431037088604867
32H49PTT,0.056539080618592266
JMOC59XN,0.8369577763255986
BDCHE6UH,0.10296208232271971
2PGDMMQA,0.02210627707702143
LUZ8RKGR,0.49519353284852685
H3GNSMMV,0.0686202303191404
NREE4RAT,0.05854519853085345
8QEBLJ3G,0.05304721794843344
RNZPYXAN,0.044884668468700185
XNXUSXUG,0.8078815240648222
NOZUVOZC,0.1530527621925222
YOMRJ6BP,0.4039349004820513
3ES4EWJQ,0.13786996473540047
KKW3NDWF,0.021459783372862116
89YGDAQ5,0.022900731688825515
U3IFPZQU,0.04618365606044518
E8UPE7FV,0.0650688576312699
MQSUJCGS,0.09713511871718569
GXU6EGBP,0.053880716931221234
XMO6UI2B,0.25137076261787045
HJHEDMTA,0.8348936704425193
N3W8JBKJ,0.06975967414495848
BZW7OJZP,0.05287212931172457
DJXZATZS,0.042492248874492905
N6TVJDQJ,0.05162354539354701
YM6K64BT,0.05706199951712859
9URWKQSC,0.021945419050945984
CSY38OGH,0.06044068370495284
L234VKXS,0.8311026809289379
NOJXXDYF,0.25595603635260583
FJDJ8G96,0.8553609144059074
B5JMPYUQ,0.08895978676411415
DLZKVA4E,0.04657796646316256
6BQWF9VA,0.052751828237207046
DUVGFOKS,0.0848007586830909
FKCSRSV7,0.04125744282412755
EP42TSQL,0.5486673090692001
E7DZRVRP,0.04730306444130522
ATNZD5AT,0.05184160606709974
AKRDKQIN,0.04278915855976113
FWB6F3KM,0.05814520773956226
REQTMR3U,0.05329128171355418
IYWV7D6P,0.06083270687427095
UZYYDWXM,0.16742673066650002
76JQSNNP,0.17575474814160166
KY8SJQIG,0.8785295116825981
N3YKNEXI,0.041157268914925084
ZTUPZHJC,0.059852384418971005
SPKZZEGZ,0.8487207012859028
ITVQWRCD,0.06649905851256613
SPLNYZFN,0.13556561396329758
XRDWR9RF,0.5177481808155714
CHYQKFSX,0.03851517134059142
OKFK58QV,0.8323994621954602
RD8BRJAQ,0.038476582149215996
KYXWMATK,0.05264404757197961
MLYACJXW,0.03342900593575852
LAHOGT7E,0.35570378355949606
FNJS3ZKA,0.39408606871556817
CTYNN22M,0.4529209518397084
ZRJGP5TH,0.06135576003652131
AWJEDYRF,0.8308932190206935
JK8PSV8K,0.18499677877170595
CDNIDGGS,0.057451481097583156
4RDNAGEE,0.06385297603662071
ZEFXTWKX,0.05180027793507446
DFCCYARC,0.04771553614087286
CHDUXJYL,0.025834401541202968
NZY477MJ,0.8542146231801079
ZIIXPQ5V,0.05421389516134226
SSQPFQMC,0.8488787660649257
7YKIVSRJ,0.0517200380865456
QBCBHYC5,0.8112297299502172
RB4QSIHE,0.04990952624298049
